Time in milliSecond	x	y	z
9512246	0.204305	10.678352	1.389275
9512256	-0.027241	11.141444	1.838747
9512268	-0.354129	11.509193	2.165635
9512278	-0.77636	11.863323	2.465283
9512288	-1.225831	12.231072	2.519764
9512301	-1.225831	12.203832	2.043052
9512311	-0.939804	11.999526	1.280313
9512323	-0.095342	11.686258	0.517573
9512332	1.089628	11.481953	-0.217926
9512342	1.97495	11.277648	-0.626536
9512352	2.424422	11.209546	-0.449471
9512363	2.260978	11.590916	0.476712
9512373	1.988571	11.876944	1.470998
9512383	1.430137	12.271934	2.424422
9512395	0.653777	12.557961	2.560625
9512404	0.245166	12.694164	2.165635
9512415	-0.040861	12.598822	1.838747
9512424	-0.40861	12.380896	1.648062
9512435	-0.8036	12.054008	1.920469
9512445	-1.103248	11.604536	2.111154
9512455	-1.321174	11.046102	2.519764
9512465	-1.511859	10.392325	2.574246
9512476	-1.634442	9.779409	2.642348
9512486	-1.593581	9.152874	2.519764
9512496	-1.416516	8.771504	2.615107
9512508	-1.212211	8.117727	2.533385
9512518	-1.007906	7.641015	2.369941
9512529	-0.735499	7.082581	1.934089
9512539	-0.190685	6.442424	1.607201
9512548	-0.01362	6.27898	1.348414
9512559	0.422231	5.611583	0.640156
9512569	0.817221	5.380037	0.177065
9512580	1.321174	5.557102	-0.258787
9512589	1.443757	5.720546	-0.503953
9512605	1.348414	6.483285	0.149824
9512621	1.266692	7.096201	0.585675
9512631	1.048767	7.368608	0.830841
9512641	0.858082	7.777218	0.953424
9512652	0.735499	8.21307	1.17135
9512662	0.38137	8.662541	1.443757
9512672	0.027241	9.139254	1.634442
9512682	-0.286027	9.575105	1.797886
9512692	-0.38137	9.833891	1.96133
9512702	-0.286027	9.942854	1.865988
9512712	-0.122583	10.119919	1.825127
9512723	0.040861	10.038197	1.321174
9512733	0.231546	9.929234	0.926184
9512743	0.435851	9.970095	0.926184
9512753	0.544814	10.051817	0.708258
9512763	0.476712	10.242501	0.871702
9512773	0.245166	10.58301	1.15773
9512783	0.245166	10.746454	1.525479
9512794	0.190685	10.719213	1.852367
9512803	0.354129	10.96438	1.97495
9512814	0.449471	11.209546	2.029432
9512825	0.422231	11.291268	1.988571
9512835	0.40861	11.75436	1.97495
9512846	0.190685	11.931424	1.96133
9512855	-0.38137	12.122109	2.152015
9512865	-0.830841	12.14935	1.94771
9512875	-0.612916	12.54434	2.383561
9512887	-0.8036	12.13573	3.282504
9512897	-1.416516	11.618156	3.800077
9512909	-2.152015	10.800936	4.440233
9512919	-2.179256	10.160779	4.535576
9512929	-1.57996	9.711308	4.344891
9512939	-0.926184	9.561484	3.92266
9512949	-0.544814	9.316318	3.350605
9512961	-0.40861	9.071152	3.159921
9512972	-0.136203	8.894087	2.887514
9512982	-0.272407	8.744264	2.887514
9512992	-0.544814	8.730643	3.091819
9513002	-0.967045	8.812365	3.214402
9513014	-1.539099	8.934948	2.955616
9513024	-1.94771	9.071152	2.301839
9513035	-2.247357	8.989429	1.879608
9513045	-1.94771	8.798744	1.702543
9513055	-1.430137	8.689782	1.94771
9513065	-1.021526	8.798744	2.124774
9513076	-0.926184	8.539958	2.288218
9513086	-0.953424	8.036005	2.124774
9513096	-0.830841	7.84532	1.838747
9513106	-0.38137	8.022385	1.525479
9513118	-0.136203	8.144968	1.334794
9513128	-0.136203	8.090487	0.994285
9513138	0.40861	8.253931	-0.708258
9513148	0.762739	8.798744	-0.503953
9513158	0.367749	8.907707	0.108963
9513168	-0.694638	8.771504	1.239452
9513178	-1.321174	8.825985	1.797886
9513189	-1.348414	9.112013	2.097533
9513199	-1.089628	9.329938	2.35632
9513209	-0.926184	9.152874	2.220117
9513219	-0.871702	9.152874	2.220117
9513229	-0.980665	9.261836	2.002191
9513239	-0.830841	9.234595	2.002191
9513249	-0.926184	9.289077	2.029432
9513261	-1.116868	9.275456	1.729784
9513271	-1.130489	9.329938	1.375655
9513281	-0.898943	9.384419	0.762739
9513291	-0.612916	9.547864	0.39499
9513303	-0.354129	9.602345	0.40861
9513312	-0.449471	9.779409	0.599295
9513323	-0.149824	9.997335	1.021526
9513332	-0.027241	10.337844	1.375655
9513342	-0.027241	10.869038	1.852367
9513353	-0.326888	11.141444	2.819412
9513363	-0.939804	10.991621	3.391467
9513374	-1.416516	11.032481	3.93628
9513385	-1.525479	11.182305	4.235928
9513396	-1.18497	11.018862	3.868179
9513407	-0.640156	10.923519	3.241643
9513416	-0.027241	10.664732	2.778551
9513427	0.8036	10.256122	2.465283
9513438	1.362035	10.18802	2.587866
9513448	1.702543	9.997335	2.805792
9513458	1.96133	9.929234	3.11906
9513470	1.784266	10.283362	3.445948
9513479	1.362035	10.56939	3.554911
9513490	0.585675	10.746454	3.500429
9513500	0.095342	10.896278	3.51405
9513510	-0.38137	11.182305	3.418707
9513520	-0.531194	11.386611	3.309745
9513530	-0.503953	11.209546	2.996476
9513540	-0.463092	11.277648	2.72407
9513550	-0.476712	11.699879	2.710449
9513561	-0.830841	11.75436	2.833032
9513571	-1.280313	11.35937	3.064578
9513581	-1.56634	10.678352	3.309745
9513592	-1.484618	9.861132	3.677494
9513601	-0.817221	8.962189	3.92266
9513616	0.708258	8.090487	4.086104
9513626	-0.027241	7.613774	3.650253
9513637	-0.435851	7.259645	2.73769
9513647	-0.108963	7.123442	2.138395
9513657	0.217926	7.123442	1.688923
9513668	0.38137	7.000859	1.716164
9513678	0.354129	7.191544	1.988571
9513688	0.149824	7.45033	2.288218
9513698	0.190685	7.545672	2.220117
9513712	0.217926	7.572913	1.430137
9513721	0.245166	7.613774	1.089628
9513732	0.245166	7.722737	0.762739
9513742	0.095342	8.049625	0.572055
9513751	0.095342	8.349273	0.531194
9513764	-0.01362	8.648921	0.994285
9513773	-0.01362	8.798744	1.675303
9513783	0.01362	8.989429	2.070293
9513796	0.149824	9.084772	2.220117
9513805	0.217926	9.125633	2.015811
9513815	0.217926	9.329938	1.729784
9513826	0.503953	9.534244	1.375655
9513836	0.78998	9.561484	0.994285
9513846	1.035146	9.684067	0.967045
9513856	1.021526	9.956474	1.416516
9513867	0.8036	10.215261	1.838747
9513876	0.503953	10.59663	2.410802
9513886	0.449471	11.032481	2.574246
9513896	0.885323	11.400231	2.260978
9513906	1.362035	11.604536	1.57996
9513917	1.648062	11.713499	0.749119
9513927	1.470998	12.176591	0.354129
9513937	0.78998	12.789507	1.17135
9513949	-0.967045	13.429663	3.92266
9513958	-2.220117	13.620348	6.306221
9513974	-3.391467	13.075534	8.390134
9513985	-3.445948	11.74074	7.981524
9513995	-2.547005	9.861132	6.63311
9514006	-0.503953	8.934948	4.671779
9514017	0.885323	8.771504	3.159921
9514030	1.988571	7.995144	2.097533
9514040	2.206496	7.913422	2.152015
9514050	2.192876	8.158588	2.465283
9514061	1.648062	8.730643	2.642348
9514071	0.422231	9.329938	2.819412
9514081	-0.503953	9.80665	3.173541
9514092	-1.225831	10.351464	3.255263
9514102	-1.879608	10.732834	3.214402
9514112	-2.383561	10.705593	2.778551
9514122	-2.478903	10.460427	2.179256
9514133	-2.152015	10.024576	1.470998
9514143	-1.511859	9.479762	0.967045
9514153	-0.898943	8.989429	0.926184
9514166	-0.217926	8.526338	0.830841
9514175	0.258787	8.335652	0.898943
9514185	0.599295	8.144968	1.17135
9514195	0.78998	8.022385	1.511859
9514207	0.939804	7.777218	1.811506
9514217	1.293933	7.613774	2.083913
9514227	1.57996	7.545672	2.220117
9514237	1.675303	7.341367	2.247357
9514247	1.743405	7.273266	2.369941
9514257	1.770645	7.382228	2.220117
9514267	1.57996	7.504812	2.015811
9514278	1.089628	7.818079	1.797886
9514287	0.476712	8.158588	1.620821
9514298	0.095342	8.485476	1.416516
9514308	-0.149824	8.717023	1.470998
9514319	-0.435851	8.989429	1.525479
9514329	-0.558434	9.193735	1.94771
9514340	-0.694638	9.289077	2.206496
9514350	-0.653777	9.329938	2.247357
9514360	-0.340509	9.248216	2.097533
9514370	-0.027241	9.125633	1.757025
9514381	0.272407	9.030291	1.375655
9514392	0.572055	9.098392	1.198591
9514402	0.762739	9.180115	1.062387
9514412	0.898943	9.329938	0.898943
9514422	0.830841	9.602345	0.994285
9514432	0.422231	9.929234	1.280313
9514442	0.177065	10.269742	1.675303
9514452	0.231546	10.664732	2.124774
9514464	0.299648	11.182305	2.192876
9514474	0.299648	11.550055	2.124774
9514484	0.449471	11.590916	1.797886
9514494	0.78998	11.509193	1.607201
9514504	1.266692	11.604536	1.634442
9514514	1.457377	11.590916	2.601486
9514524	1.416516	11.672638	4.031623
9514536	1.253072	11.645397	5.339176
9514546	1.348414	11.481953	5.543481
9514556	1.539099	11.223166	5.257454
9514567	1.838747	10.528529	4.249548
9514577	2.029432	10.242501	3.350605
9514588	2.247357	9.997335	2.111154
9514598	2.233737	9.997335	2.056673
9514612	1.96133	10.18802	2.72407
9514622	1.593581	10.242501	3.418707
9514632	1.089628	10.283362	3.786457
9514644	0.503953	10.269742	4.058864
9514654	0.095342	10.256122	3.93628
9514664	-0.040861	10.079058	3.636633
9514675	-0.122583	9.888372	3.350605
9514685	-0.149824	9.615966	3.173541
9514695	-0.122583	9.193735	3.11906
9514705	-0.040861	8.812365	2.792171
9514717	0.122583	8.458236	2.76493
9514726	0.258787	8.063246	2.478903
9514736	0.326888	7.763598	2.165635
9514746	0.367749	7.654635	2.329079
9514757	0.286027	7.641015	2.288218
9514767	0.163444	7.586534	2.247357
9514777	0.027241	7.668256	2.070293
9514789	-0.122583	7.8317	1.838747
9514799	-0.149824	7.722737	1.402896
9514809	-0.136203	7.668256	0.912563
9514821	-0.095342	7.668256	0.667397
9514831	-0.027241	7.804459	0.858082
9514841	-0.163444	8.022385	0.830841
9514851	-0.340509	8.21307	0.967045
9514861	-0.313268	8.403754	0.953424
9514872	-0.258787	8.471856	1.225831
9514884	-0.122583	8.635301	1.266692
9514894	-0.081722	8.894087	1.321174
9514904	-0.095342	9.193735	1.15773
9514915	-0.095342	9.520623	1.225831
9514925	0.122583	9.684067	1.321174
9514935	0.299648	9.956474	1.076007
9514948	0.531194	10.160779	1.348414
9514958	0.40861	10.446807	1.838747
9514968	0.313268	10.800936	2.220117
9514978	0.095342	11.114203	2.819412
9514988	-0.108963	11.481953	3.432328
9514999	-0.313268	11.781601	3.350605
9515009	-0.980665	12.013146	3.023717
9515020	-1.593581	12.299174	2.315459
9515029	-2.124774	12.598822	2.083913
9515039	-2.805792	13.048293	2.070293
9515050	-3.445948	13.3207	2.506144
9515060	-3.718355	13.593107	2.955616
9515070	-3.405087	13.266219	3.445948
9515080	-2.833032	12.666924	3.868179
9515091	-2.124774	12.054008	4.018003
9515101	-1.334794	11.413852	4.154206
9515111	-0.667397	10.623871	4.154206
9515182	-0.817221	8.471856	3.350605
9515217	-1.225831	8.349273	2.260978
9515228	-1.511859	7.681876	0.463092
9515237	-1.15773	7.463951	0.122583
9515248	-0.708258	7.246025	-0.068102
9515259	-0.38137	7.218784	0.027241
9515268	-0.149824	7.150682	0.245166
9515278	-0.149824	7.082581	0.258787
9515289	0.054481	7.123442	0.340509
9515299	0.095342	7.137062	0.422231
9515309	0.054481	7.191544	0.463092
9515319	0.027241	7.273266	0.721878
9515331	-0.190685	7.572913	0.885323
9515341	-0.095342	7.695497	0.980665
9515351	-0.068102	7.804459	0.858082
9515363	-0.095342	8.090487	0.885323
9515373	-0.177065	8.294792	1.062387
9515383	-0.204305	8.539958	1.375655
9515393	-0.258787	8.866846	1.702543
9515403	-0.354129	9.125633	1.893228
9515413	-0.476712	9.588725	2.260978
9515423	-0.544814	9.80665	2.451663
9515434	-0.517573	10.010956	2.383561
9515444	-0.313268	10.092678	1.94771
9515454	-0.108963	10.269742	1.348414
9515464	0.095342	10.54215	1.035146
9515476	0.149824	11.100583	1.253072
9515486	0.122583	11.550055	1.865988
9515496	0.027241	11.74074	2.438042
9515506	-0.095342	12.054008	3.255263
9515516	-0.463092	12.312795	3.93628
9515527	-0.8036	12.448997	4.018003
9515536	-0.858082	12.285554	3.336985
9515548	-0.735499	12.094869	2.369941
9515558	-0.585675	12.013146	1.498238
9515568	-0.449471	11.863323	1.15773
9515579	-0.258787	11.767981	1.18497
9515589	0.095342	11.386611	1.702543
9515599	0.735499	10.978001	2.35632
9515609	1.321174	10.56939	3.13268
9515619	1.57996	10.256122	3.52767
9515631	1.797886	10.010956	3.609392
9515640	1.934089	9.901993	3.064578
9515652	1.96133	9.833891	2.138395
9515662	1.729784	9.888372	1.57996
9515672	1.470998	10.079058	1.402896
9515683	1.103248	10.405946	1.498238
9515693	0.599295	10.732834	2.138395
9515703	0.122583	10.96438	2.710449
9515714	-0.136203	10.991621	3.364226
9515725	-0.449471	10.882658	3.813697
9515735	-0.612916	10.501288	3.963521
9515745	-0.640156	10.174399	3.990762
9515756	-0.490333	9.534244	3.92266
9515767	-0.39499	8.866846	3.691114
9515779	-0.177065	8.117727	2.982856
9515790	-0.027241	7.613774	2.478903
9515799	0.068102	7.232405	2.015811
9515810	0.040861	6.864655	1.620821
9515821	0.095342	6.63311	1.253072
9515830	0.163444	6.442424	0.926184
9515842	0.299648	6.27898	0.708258
9515852	0.340509	6.27898	0.544814
9515863	0.40861	6.292601	0.38137
9515873	0.354129	6.428804	0.354129
9515883	0.190685	6.742072	0.286027
9515894	0.108963	7.150682	0.190685
9515905	0.027241	7.43671	0.136203
9515914	0.027241	7.763598	0.204305
9515924	0.01362	7.940663	0.39499
9515937	0.027241	8.294792	0.653777
9515946	-0.054481	8.59444	1.116868
9515956	-0.149824	8.989429	1.416516
9515968	-0.177065	9.220976	1.539099
9515978	-0.040861	9.452521	1.511859
9515988	0.027241	9.575105	1.539099
9516000	0.231546	9.80665	1.402896
9516009	0.177065	9.970095	1.430137
9516019	0.095342	10.256122	1.484618
9516029	-0.190685	10.814556	1.702543
9516041	-0.544814	11.413852	1.988571
9516050	-0.926184	11.863323	2.206496
9516061	-1.035146	12.026767	2.397181
9516071	-1.035146	12.231072	2.601486
9516081	-1.116868	12.408136	2.587866
9516091	-1.103248	12.312795	2.410802
9516101	-1.116868	12.353656	2.3427
9516112	-1.035146	12.312795	1.743405
9516122	-1.089628	12.285554	1.389275
9516132	-1.280313	12.326415	1.443757
9516141	-1.675303	12.503479	1.893228
9516152	-1.893228	12.54434	3.13268
9516164	-2.029432	12.585201	3.895419
9516176	-1.702543	12.190211	4.099725
9516186	-1.334794	11.74074	4.195067
9516196	-0.926184	11.386611	4.167826
9516207	-0.640156	10.909899	3.990762
9516216	-0.558434	10.405946	3.813697
9516227	-0.708258	10.20164	3.92266
9516236	-0.953424	9.970095	3.827318
9516249	-1.321174	9.697687	3.663873
9516259	-1.55272	9.575105	3.473189
9516270	-1.893228	9.493382	3.091819
9516280	-2.056673	9.220976	2.860273
9516291	-2.056673	8.866846	2.288218
9516301	-2.029432	8.485476	1.825127
9516313	-1.675303	7.927042	1.253072
9516324	-1.457377	7.477571	1.007906
9516334	-1.225831	7.137062	0.885323
9516345	-0.858082	6.701211	0.8036
9516357	-0.544814	6.387943	0.749119
9516368	-0.258787	6.183638	0.544814
9516380	-0.068102	6.020194	0.38137
9516390	-0.068102	6.129157	0.054481
9516402	0.027241	6.360703	-0.136203
9516412	-0.136203	6.742072	-0.095342
9516424	-0.313268	7.177923	-0.054481
9516439	-0.531194	7.654635	0.027241
9516451	-0.531194	7.954283	0.40861
9516462	-0.531194	8.253931	0.735499
9516474	-0.422231	8.60806	1.253072
9516485	-0.435851	9.043911	1.620821
9516499	-0.476712	9.41166	1.94771
9516510	-0.422231	9.697687	2.097533
9516520	-0.245166	9.942854	2.152015
9516533	-0.027241	10.079058	2.220117
9516543	0.095342	10.228881	1.893228
9516553	0.286027	10.310603	1.838747
9516566	0.39499	10.61025	1.838747
9516578	0.354129	10.841797	2.083913
9516588	0.190685	11.059722	2.3427
9516598	0.190685	11.441092	2.72407
9516609	-0.122583	11.849703	2.928375
9516619	-0.38137	12.203832	2.73769
9516630	-0.78998	12.557961	2.601486
9516639	-1.116868	12.789507	2.029432
9516650	-1.470998	12.912089	1.838747
9516660	-1.757025	13.225358	1.988571
9516670	-1.716164	13.266219	2.574246
9516682	-1.729784	12.966571	3.459568
9516691	-1.661682	12.598822	4.126966
9516701	-1.225831	11.904184	4.29041
9516711	-0.572055	11.005241	3.745596
9516722	0.040861	10.256122	2.451663
9516734	0.708258	9.711308	0.967045
9516746	1.048767	9.479762	0.258787
9516756	1.18497	9.534244	0.177065
9516766	1.035146	9.724928	0.8036
9516777	0.476712	10.18802	2.056673
9516787	0.476712	10.54215	3.064578
9516797	-0.544814	10.651112	3.731975
9516808	-0.939804	10.691973	3.92266
9516822	-1.144109	10.501288	3.977142
9516831	-1.130489	10.079058	3.772836
9516842	-0.912563	9.547864	3.51405
9516852	-0.572055	8.839605	3.064578
9516862	-0.217926	8.104107	2.519764
9516872	-0.040861	7.709117	2.247357
9516882	0.027241	7.314126	1.811506
9516892	0.095342	6.782933	1.470998
9516902	0.299648	6.469665	1.15773
9516912	0.463092	6.170018	1.089628
9516922	0.708258	6.020194	0.735499
9516932	0.8036	5.802268	0.708258
9516943	0.926184	5.85675	0.531194
9516953	0.858082	6.020194	0.313268
9516963	0.667397	6.333462	0.027241
9516973	0.258787	6.701211	-0.01362
9516984	0.01362	7.096201	-0.245166
9516994	-0.231546	7.532053	-0.245166
9517003	-0.490333	7.995144	-0.054481
9517013	-0.681017	8.376513	0.122583
9517025	-0.640156	8.825985	0.572055
9517034	-0.517573	8.989429	0.8036
9517045	-0.422231	9.098392	1.443757
9517055	-0.354129	9.329938	1.838747
9517066	-0.136203	9.670447	2.124774
9517075	-0.136203	9.779409	2.124774
9517086	0.108963	9.983715	1.797886
9517097	0.027241	10.256122	1.770645
9517107	0.01362	10.501288	1.498238
9517117	0.01362	10.828176	1.539099
9517129	-0.286027	11.34575	1.838747
9517139	-0.612916	11.822462	2.301839
9517149	-0.8036	12.244693	2.73769
9517160	-0.858082	12.571581	3.159921
9517170	-0.858082	12.707785	3.377846
9517181	-0.612916	12.775887	3.173541
9517190	-0.313268	12.626062	2.696829
9517201	-0.095342	12.503479	1.838747
9517211	-0.068102	12.353656	1.525479
9517223	-0.217926	12.476238	1.988571
9517234	-0.708258	12.680544	3.241643
9517244	-1.116868	12.884849	4.494715
9517254	-1.321174	12.803127	5.311935
9517265	-1.062387	12.448997	5.543481
9517274	-0.708258	11.945045	5.502621
9517284	-0.354129	11.277648	5.216593
9517296	-0.027241	10.56939	4.576437
9517306	0.204305	9.983715	3.92266
9517316	0.340509	9.561484	3.554911
9517328	-0.054481	9.438901	3.473189
9517338	-0.599295	9.438901	3.432328
9517348	-1.443757	9.602345	3.364226
9517359	-2.124774	9.588725	3.078199
9517369	-2.3427	9.41166	2.819412
9517378	-2.547005	9.152874	2.478903
9517389	-2.506144	8.676162	1.96133
9517399	-2.315459	8.049625	1.375655
9517410	-1.811506	7.504812	1.048767
9517420	-1.307553	6.987238	0.640156
9517431	-0.885323	6.483285	0.38137
9517441	-0.490333	6.129157	0.163444
9517451	-0.245166	5.897611	-0.136203
9517461	-0.027241	5.761407	-0.463092
9517472	0.095342	5.761407	-0.449471
9517484	0.068102	5.924851	-0.367749
9517494	0.068102	6.333462	-0.027241
9517504	0.068102	6.578628	0.108963
9517514	-0.163444	6.891896	0.108963
9517524	-0.313268	7.314126	0.095342
9517535	-0.463092	7.627395	0.217926
9517545	-0.640156	8.117727	0.313268
9517554	-0.830841	8.526338	0.572055
9517564	-0.926184	8.907707	0.858082
9517574	-0.885323	9.125633	1.225831
9517585	-0.844462	9.357179	1.688923
9517595	-0.8036	9.561484	1.96133
9517605	-0.653777	9.752169	2.410802
9517616	-0.476712	10.051817	2.778551
9517626	-0.095342	10.174399	2.982856
9517636	0.313268	10.092678	2.833032
9517646	0.667397	10.119919	2.805792
9517658	1.103248	10.215261	2.860273
9517667	1.253072	10.310603	2.928375
9517678	1.130489	10.623871	2.887514
9517689	0.667397	11.073342	2.901134
9517699	0.149824	11.618156	2.819412
9517710	-0.149824	12.122109	2.601486
9517721	-0.544814	12.694164	2.451663
9517731	-0.953424	13.130015	2.179256
